HEATLOAD
Time,Space heating (kW),Domestic hot water (kW),Heat Demand [kW],DNI,diffuse_radiation,global_radiation,T_amb,Electricity Demand [W],wind_speed,Timestamp
2022-07-06 17:30:00,0.0,23.71,23.71,20.3,181.0,190.0,19.7,41312,13.0,2022-07-06 17:30:00
2022-07-06 17:45:00,0.0,24.635,24.635,20.3,181.0,190.0,19.7,41312,13.0,2022-07-06 17:45:00
2022-07-06 18:00:00,0.0,25.56,25.56,0.8,97.5,97.8,19.4,69063,8.4,2022-07-06 18:00:00
2022-07-06 18:15:00,0.0,27.015,27.015,0.8,97.1,97.3,19.4,71949,8.4,2022-07-06 18:15:00
2022-07-06 18:30:00,0.0,28.47,28.47,0.8,97.1,97.3,19.4,75487,8.4,2022-07-06 18:30:00
2022-07-06 18:45:00,0.0,29.925,29.925,0.8,97.1,97.3,19.4,78021,8.4,2022-07-06 18:45:00
2022-07-06 19:00:00,0.0,31.38,31.38,36,46.5,50.8,19.0,85718,7.8,2022-07-06 19:00:00
2022-07-06 19:15:00,0.0,31.7625,31.7625,36,46.3,50.5,19.0,85742,7.8,2022-07-06 19:15:00
2022-07-06 19:30:00,0.0,32.145,32.145,36,46.3,50.5,19.0,85720,7.8,2022-07-06 19:30:00
2022-07-06 19:45:00,0.0,32.5275,32.5275,36,46.3,50.5,19.0,85309,7.8,2022-07-06 19:45:00
2022-07-06 20:00:00,0.0,32.91,32.91,0,2.1,2.1,18.6,85708,8.4,2022-07-06 20:00:00
2022-07-06 20:15:00,0.0,32.544999999999995,32.544999999999995,0,1.8,1.8,18.6,85882,8.4,2022-07-06 20:15:00
2022-07-06 20:30:00,0.0,32.18,32.18,0,1.8,1.8,18.6,85350,8.4,2022-07-06 20:30:00
2022-07-06 20:45:00,0.0,31.815,31.815,0,1.8,1.8,18.6,84914,8.4,2022-07-06 20:45:00
2022-07-06 21:00:00,0.0,31.45,31.45,0,0.01,0.01,17.8,81974,10.7,2022-07-06 21:00:00
2022-07-06 21:15:00,0.0,28.4275,28.4275,0,0.0,0.0,17.8,82304,10.7,2022-07-06 21:15:00
2022-07-06 21:30:00,0.0,25.405,25.405,0,0.0,0.0,17.8,81729,10.7,2022-07-06 21:30:00
2022-07-06 21:45:00,0.0,22.3825,22.3825,0,0.0,0.0,17.8,70266,10.7,2022-07-06 21:45:00
2022-07-06 22:00:00,0.0,19.36,19.36,0,0.0,0.0,17.2,48730,8.8,2022-07-06 22:00:00
2022-07-06 22:15:00,0.0,17.145,17.145,0,0.0,0.0,17.2,48730,8.8,2022-07-06 22:15:00
2022-07-06 22:30:00,0.0,14.93,14.93,0,0.0,0.0,17.2,48730,8.8,2022-07-06 22:30:00
2022-07-06 22:45:00,0.0,12.715,12.715,0,0.0,0.0,17.2,48730,8.8,2022-07-06 22:45:00
2022-07-06 23:00:00,0.0,10.5,10.5,0,0.0,0.0,16.5,37797,9.1,2022-07-06 23:00:00
2022-07-06 23:15:00,0.0,9.8825,9.8825,0,0.0,0.0,16.5,37797,9.1,2022-07-06 23:15:00
2022-07-06 23:30:00,0.0,9.265,9.265,0,0.0,0.0,16.5,37797,9.1,2022-07-06 23:30:00
2022-07-06 23:45:00,0.0,8.647499999999999,8.647499999999999,0,0.0,0.0,16.5,37797,9.1,2022-07-06 23:45:00
2022-07-07 00:00:00,0.0,8.03,8.03,0,0.0,0.0,16.0,24798,6.9,2022-07-07 00:00:00
2022-07-07 00:15:00,0.0,7.17,7.17,0,0.0,0.0,16.0,24798,6.9,2022-07-07 00:15:00
2022-07-07 00:30:00,0.0,6.31,6.31,0,0.0,0.0,16.0,24798,6.9,2022-07-07 00:30:00
2022-07-07 00:45:00,0.0,5.449999999999999,5.449999999999999,0,0.0,0.0,16.0,24798,6.9,2022-07-07 00:45:00
2022-07-07 01:00:00,0.0,4.59,4.59,0,0.0,0.0,15.4,18474,6.2,2022-07-07 01:00:00
2022-07-07 01:15:00,0.0,4.1325,4.1325,0,0.0,0.0,15.4,18474,6.2,2022-07-07 01:15:00
2022-07-07 01:30:00,0.0,3.675,3.675,0,0.0,0.0,15.4,18474,6.2,2022-07-07 01:30:00
2022-07-07 01:45:00,0.0,3.2175,3.2175,0,0.0,0.0,15.4,18474,6.2,2022-07-07 01:45:00
2022-07-07 02:00:00,0.0,2.76,2.76,0,0.0,0.0,15.2,16773,6.2,2022-07-07 02:00:00
2022-07-07 02:15:00,0.0,2.345,2.345,0,0.0,0.0,15.2,16773,6.2,2022-07-07 02:15:00
2022-07-07 02:30:00,0.0,1.93,1.93,0,0.0,0.0,15.2,16773,6.2,2022-07-07 02:30:00
2022-07-07 02:45:00,0.0,1.515,1.515,0,0.0,0.0,15.2,16773,6.2,2022-07-07 02:45:00
2022-07-07 03:00:00,0.0,1.1,1.1,0,0.0,0.0,15.0,15796,6.6,2022-07-07 03:00:00
2022-07-07 03:15:00,0.0,1.4225,1.4225,0,0.0,0.0,15.0,15796,6.6,2022-07-07 03:15:00
2022-07-07 03:30:00,0.0,1.745,1.745,0,0.0,0.0,15.0,15796,6.6,2022-07-07 03:30:00
2022-07-07 03:45:00,0.0,2.0675,2.0675,0,0.0,0.0,15.0,15796,6.6,2022-07-07 03:45:00
2022-07-07 04:00:00,0.0,2.39,2.39,0,1.7,1.7,15.0,16444,4.6,2022-07-07 04:00:00
2022-07-07 04:15:00,0.0,2.4000000000000004,2.4000000000000004,0,1.7,1.7,15.0,16444,4.6,2022-07-07 04:15:00
2022-07-07 04:30:00,0.0,2.41,2.41,0,1.7,1.7,15.0,16444,4.6,2022-07-07 04:30:00
2022-07-07 04:45:00,0.0,2.42,2.42,0,1.7,1.7,15.0,16444,4.6,2022-07-07 04:45:00
2022-07-07 05:00:00,0.0,2.43,2.43,204,50.0,73.6,16.0,19964,3.9,2022-07-07 05:00:00
2022-07-07 05:15:00,0.0,2.58,2.58,204,50.3,74.0,16.0,19964,3.9,2022-07-07 05:15:00
2022-07-07 05:30:00,0.0,2.73,2.73,204,50.3,74.0,16.0,19964,3.9,2022-07-07 05:30:00
2022-07-07 05:45:00,0.0,2.88,2.88,204,50.3,74.0,16.0,19964,3.9,2022-07-07 05:45:00
2022-07-07 06:00:00,0.0,3.03,3.03,27.3,103.0,110.0,16.8,32983,3.1,2022-07-07 06:00:00
2022-07-07 06:15:00,0.0,3.9425,3.9425,27.3,103.0,111.0,16.8,32983,3.1,2022-07-07 06:15:00
2022-07-07 06:30:00,0.0,4.855,4.855,27.3,103.0,111.0,16.8,32983,3.1,2022-07-07 06:30:00
2022-07-07 06:45:00,0.0,5.7675,5.7675,27.3,103.0,111.0,16.8,32983,3.1,2022-07-07 06:45:00
2022-07-07 07:00:00,0.0,6.68,6.68,225,183.0,281.0,18.5,58394,1.2,2022-07-07 07:00:00
2022-07-07 07:15:00,0.0,9.9075,9.9075,225,183.0,282.0,18.5,66579,1.2,2022-07-07 07:15:00
2022-07-07 07:30:00,0.0,13.135,13.135,225,183.0,282.0,18.5,69882,1.2,2022-07-07 07:30:00
2022-07-07 07:45:00,0.0,16.3625,16.3625,225,183.0,282.0,18.5,72987,1.2,2022-07-07 07:45:00
2022-07-07 08:00:00,0.0,19.59,19.59,24.8,206.0,221.0,19.1,77742,2.2,2022-07-07 08:00:00
2022-07-07 08:15:00,0.0,23.295,23.295,24.8,206.0,221.0,19.1,77757,2.2,2022-07-07 08:15:00
2022-07-07 08:30:00,0.0,27.0,27.0,24.8,206.0,221.0,19.1,77781,2.2,2022-07-07 08:30:00
2022-07-07 08:45:00,0.0,30.705,30.705,24.8,206.0,221.0,19.1,77425,2.2,2022-07-07 08:45:00
2022-07-07 09:00:00,0.0,34.41,34.41,0,116.0,116.0,18.9,78205,3.1,2022-07-07 09:00:00
2022-07-07 09:15:00,0.0,35.45,35.45,0,115.0,115.0,18.9,78352,3.1,2022-07-07 09:15:00
2022-07-07 09:30:00,0.0,36.49,36.49,0,115.0,115.0,18.9,77833,3.1,2022-07-07 09:30:00
2022-07-07 09:45:00,0.0,37.53,37.53,0,115.0,115.0,18.9,77380,3.1,2022-07-07 09:45:00
2022-07-07 10:00:00,0.0,38.57,38.57,20.7,311.0,328.0,19.7,76156,3.5,2022-07-07 10:00:00
2022-07-07 10:15:00,0.0,38.39,38.39,20.7,312.0,329.0,19.7,76458,3.5,2022-07-07 10:15:00
2022-07-07 10:30:00,0.0,38.21,38.21,20.7,312.0,329.0,19.7,75896,3.5,2022-07-07 10:30:00
2022-07-07 10:45:00,0.0,38.03,38.03,20.7,312.0,329.0,19.7,64287,3.5,2022-07-07 10:45:00
2022-07-07 11:00:00,0.0,37.85,37.85,50.6,408.0,452.0,20.8,47816,3.1,2022-07-07 11:00:00
2022-07-07 11:15:00,0.0,36.4625,36.4625,50.6,409.0,453.0,20.9,47815,3.1,2022-07-07 11:15:00
2022-07-07 11:30:00,0.0,35.075,35.075,50.6,409.0,453.0,20.9,47815,3.1,2022-07-07 11:30:00
2022-07-07 11:45:00,0.0,33.6875,33.6875,50.6,409.0,453.0,20.9,47815,3.1,2022-07-07 11:45:00
2022-07-07 12:00:00,0.0,32.3,32.3,158,428.0,569.0,22.1,53154,2.5,2022-07-07 12:00:00
2022-07-07 12:15:00,0.0,30.875,30.875,158,428.0,569.0,22.1,53154,2.5,2022-07-07 12:15:00
2022-07-07 12:30:00,0.0,29.45,29.45,158,428.0,569.0,22.1,53154,2.5,2022-07-07 12:30:00
2022-07-07 12:45:00,0.0,28.025,28.025,158,428.0,569.0,22.1,53154,2.5,2022-07-07 12:45:00
2022-07-07 13:00:00,0.0,26.6,26.6,90.2,311.0,390.0,22.5,51437,1.4,2022-07-07 13:00:00
2022-07-07 13:15:00,0.0,25.9725,25.9725,90.2,310.0,389.0,22.5,51437,1.4,2022-07-07 13:15:00
2022-07-07 13:30:00,0.0,25.345,25.345,90.2,310.0,389.0,22.5,51437,1.4,2022-07-07 13:30:00
2022-07-07 13:45:00,0.0,24.7175,24.7175,90.2,310.0,389.0,22.5,51437,1.4,2022-07-07 13:45:00
2022-07-07 14:00:00,0.0,24.09,24.09,734,342.0,935.0,24.4,44388,1.0,2022-07-07 14:00:00
2022-07-07 14:15:00,0.0,23.5375,23.5375,734,342.0,938.0,24.5,44388,1.0,2022-07-07 14:15:00
2022-07-07 14:30:00,0.0,22.985,22.985,734,342.0,938.0,24.5,44388,1.0,2022-07-07 14:30:00
2022-07-07 14:45:00,0.0,22.4325,22.4325,734,342.0,938.0,24.5,44388,1.0,2022-07-07 14:45:00
2022-07-07 15:00:00,0.0,21.88,21.88,0,128.0,131.0,23.9,40009,1.9,2022-07-07 15:00:00
2022-07-07 15:15:00,0.0,21.6275,21.6275,0,127.0,127.0,23.9,40009,1.9,2022-07-07 15:15:00
2022-07-07 15:30:00,0.0,21.375,21.375,0,127.0,127.0,23.9,40009,1.9,2022-07-07 15:30:00
2022-07-07 15:45:00,0.0,21.1225,21.1225,0,127.0,127.0,23.9,40009,1.9,2022-07-07 15:45:00
2022-07-07 16:00:00,0.0,20.87,20.87,497,200.0,491.0,24.3,55165,1.9,2022-07-07 16:00:00
2022-07-07 16:15:00,0.0,21.01,21.01,497,201.0,493.0,24.3,64408,1.9,2022-07-07 16:15:00
2022-07-07 16:30:00,0.0,21.15,21.15,497,201.0,493.0,24.3,67737,1.9,2022-07-07 16:30:00
2022-07-07 16:45:00,0.0,21.29,21.29,497,201.0,493.0,24.3,69464,1.9,2022-07-07 16:45:00
2022-07-07 17:00:00,0.0,21.43,21.43,750,139.0,470.0,24.6,72216,1.4,2022-07-07 17:00:00
2022-07-07 17:15:00,0.0,22.3125,22.3125,750,139.0,470.0,24.6,72206,1.4,2022-07-07 17:15:00
2022-07-07 17:30:00,0.0,23.195,23.195,750,139.0,470.0,24.6,72010,1.4,2022-07-07 17:30:00
2022-07-07 17:45:00,0.0,24.0775,24.0775,750,139.0,470.0,24.6,71564,1.4,2022-07-07 17:45:00
2022-07-07 18:00:00,0.0,24.96,24.96,787,57.8,281.0,24.4,78184,1.4,2022-07-07 18:00:00
2022-07-07 18:15:00,0.0,25.1175,25.1175,787,57.4,280.0,24.4,78352,1.4,2022-07-07 18:15:00
2022-07-07 18:30:00,0.0,25.275,25.275,787,57.4,280.0,24.4,77855,1.4,2022-07-07 18:30:00
2022-07-07 18:45:00,0.0,25.4325,25.4325,787,57.4,280.0,24.4,77462,1.4,2022-07-07 18:45:00
2022-07-07 19:00:00,0.0,25.59,25.59,663,32.5,111.0,23.6,85311,1.0,2022-07-07 19:00:00
2022-07-07 19:15:00,0.0,25.4675,25.4675,663,32.3,111.0,23.6,82622,1.0,2022-07-07 19:15:00
2022-07-07 19:30:00,0.0,25.345,25.345,663,32.3,111.0,23.6,55630,1.0,2022-07-07 19:30:00
2022-07-07 19:45:00,0.0,25.2225,25.2225,663,32.3,111.0,23.6,55630,1.0,2022-07-07 19:45:00
2022-07-07 20:00:00,0.0,25.1,25.1,0,10.6,11.0,22.6,56110,1.0,2022-07-07 20:00:00
2022-07-07 20:15:00,0.0,23.935,23.935,0,10.5,10.5,22.6,56110,1.0,2022-07-07 20:15:00
2022-07-07 20:30:00,0.0,22.770000000000003,22.770000000000003,0,10.5,10.5,22.6,56110,1.0,2022-07-07 20:30:00
2022-07-07 20:45:00,0.0,21.605,21.605,0,10.5,10.5,22.6,56110,1.0,2022-07-07 20:45:00
2022-07-07 21:00:00,0.0,20.44,20.44,0,0.1,0.1,21.7,53062,0.8,2022-07-07 21:00:00
2022-07-07 21:15:00,0.0,19.48,19.48,0,0.0,0.0,21.7,53062,0.8,2022-07-07 21:15:00
2022-07-07 21:30:00,0.0,18.520000000000003,18.520000000000003,0,0.0,0.0,21.7,53062,0.8,2022-07-07 21:30:00
2022-07-07 21:45:00,0.0,17.560000000000002,17.560000000000002,0,0.0,0.0,21.7,53062,0.8,2022-07-07 21:45:00
2022-07-07 22:00:00,0.0,16.6,16.6,0,0.0,0.0,20.9,48674,0.2,2022-07-07 22:00:00
2022-07-07 22:15:00,0.0,15.277500000000002,15.277500000000002,0,0.0,0.0,20.9,48674,0.2,2022-07-07 22:15:00
2022-07-07 22:30:00,0.0,13.955000000000002,13.955000000000002,0,0.0,0.0,20.9,48674,0.2,2022-07-07 22:30:00
2022-07-07 22:45:00,0.0,12.6325,12.6325,0,0.0,0.0,20.9,48674,0.2,2022-07-07 22:45:00
2022-07-07 23:00:00,0.0,11.31,11.31,0,0.0,0.0,20.0,37758,0.5,2022-07-07 23:00:00
2022-07-07 23:15:00,0.0225,10.42,10.4425,0,0.0,0.0,20.0,37758,0.5,2022-07-07 23:15:00
2022-07-07 23:30:00,0.045,9.53,9.575,0,0.0,0.0,20.0,37758,0.5,2022-07-07 23:30:00
2022-07-07 23:45:00,0.0675,8.64,8.707500000000001,0,0.0,0.0,20.0,37758,0.5,2022-07-07 23:45:00
2022-07-08 00:00:00,0.09,7.75,7.84,0,0.0,0.0,19.5,24774,0.4,2022-07-08 00:00:00
2022-07-08 00:15:00,0.09,6.965,7.055,0,0.0,0.0,19.5,24774,0.4,2022-07-08 00:15:00
2022-07-08 00:30:00,0.09,6.18,6.27,0,0.0,0.0,19.5,24774,0.4,2022-07-08 00:30:00
2022-07-08 00:45:00,0.09,5.3950000000000005,5.485,0,0.0,0.0,19.5,24774,0.4,2022-07-08 00:45:00
2022-07-08 01:00:00,0.09,4.61,4.7,0,0.0,0.0,18.9,18456,0.4,2022-07-08 01:00:00
2022-07-08 01:15:00,0.16,4.117500000000001,4.277500000000001,0,0.0,0.0,18.9,18456,0.4,2022-07-08 01:15:00
2022-07-08 01:30:00,0.23,3.625,3.855,0,0.0,0.0,18.9,18456,0.4,2022-07-08 01:30:00
2022-07-08 01:45:00,0.3,3.1325000000000003,3.4325,0,0.0,0.0,18.9,18456,0.4,2022-07-08 01:45:00
2022-07-08 02:00:00,0.37,2.64,3.01,0,0.0,0.0,18.7,16757,0.5,2022-07-08 02:00:00
2022-07-08 02:15:00,0.595,2.27,2.865,0,0.0,0.0,18.6,16757,0.5,2022-07-08 02:15:00
2022-07-08 02:30:00,0.8200000000000001,1.9,2.72,0,0.0,0.0,18.6,16757,0.5,2022-07-08 02:30:00
2022-07-08 02:45:00,1.045,1.53,2.575,0,0.0,0.0,18.6,16757,0.5,2022-07-08 02:45:00
2022-07-08 03:00:00,1.27,1.16,2.43,0,0.0,0.0,18.5,15781,0.5,2022-07-08 03:00:00
2022-07-08 03:15:00,1.915,1.49,3.405,0,0.0,0.0,18.5,15781,0.5,2022-07-08 03:15:00
2022-07-08 03:30:00,2.56,1.82,4.38,0,0.0,0.0,18.5,15781,0.5,2022-07-08 03:30:00
2022-07-08 03:45:00,3.205,2.15,5.355,0,0.0,0.0,18.5,15781,0.5,2022-07-08 03:45:00
2022-07-08 04:00:00,3.85,2.48,6.33,0,0.8,0.8,18.5,16428,0.8,2022-07-08 04:00:00
2022-07-08 04:15:00,4.0200000000000005,2.54,6.5600000000000005,0,0.8,0.8,18.5,35197,0.8,2022-07-08 04:15:00
2022-07-08 04:30:00,4.19,2.6,6.790000000000001,0,0.8,0.8,18.5,40735,0.8,2022-07-08 04:30:00
2022-07-08 04:45:00,4.36,2.66,7.0200000000000005,0,0.8,0.8,18.5,44251,0.8,2022-07-08 04:45:00
2022-07-08 05:00:00,4.53,2.72,7.25,0,21.5,21.5,18.7,49605,1.1,2022-07-08 05:00:00
2022-07-08 05:15:00,3.5975,2.87,6.4675,0,21.7,21.7,18.7,49732,1.1,2022-07-08 05:15:00
2022-07-08 05:30:00,2.665,3.02,5.6850000000000005,0,21.7,21.7,18.7,49963,1.1,2022-07-08 05:30:00
2022-07-08 05:45:00,1.7325,3.17,4.9025,0,21.7,21.7,18.7,49764,1.1,2022-07-08 05:45:00
2022-07-08 06:00:00,0.8,3.32,4.12,0,21.6,21.6,18.5,62678,1.5,2022-07-08 06:00:00
2022-07-08 06:15:00,0.7875000000000001,4.2975,5.085000000000001,0,21.6,21.6,18.5,62769,1.5,2022-07-08 06:15:00
2022-07-08 06:30:00,0.775,5.275,6.050000000000001,0,21.6,21.6,18.5,62267,1.5,2022-07-08 06:30:00
2022-07-08 06:45:00,0.7625,6.2525,7.015000000000001,0,21.6,21.6,18.5,61725,1.5,2022-07-08 06:45:00
2022-07-08 07:00:00,0.75,7.23,7.98,0,112.0,112.0,19.5,72804,1.5,2022-07-08 07:00:00
2022-07-08 07:15:00,0.7075,9.805,10.5125,0,113.0,113.0,19.5,73104,1.5,2022-07-08 07:15:00
2022-07-08 07:30:00,0.665,12.38,13.045000000000002,0,113.0,113.0,19.5,72515,1.5,2022-07-08 07:30:00
2022-07-08 07:45:00,0.6224999999999999,14.955000000000002,15.577500000000002,0,113.0,113.0,19.5,63449,1.5,2022-07-08 07:45:00
2022-07-08 08:00:00,0.58,17.53,18.11,6.7,188.0,191.0,20.2,67579,1.9,2022-07-08 08:00:00
2022-07-08 08:15:00,0.5675,21.6275,22.195,6.7,188.0,192.0,20.3,69662,1.9,2022-07-08 08:15:00
2022-07-08 08:30:00,0.5549999999999999,25.725,26.28,6.7,188.0,192.0,20.3,70541,1.9,2022-07-08 08:30:00
2022-07-08 08:45:00,0.5425,29.8225,30.365,6.7,188.0,192.0,20.3,72760,1.9,2022-07-08 08:45:00
2022-07-08 09:00:00,0.53,33.92,34.45,48.8,316.0,351.0,21.7,75970,1.9,2022-07-08 09:00:00
2022-07-08 09:15:00,0.52,34.2025,34.722500000000004,48.8,317.0,352.0,21.7,78384,1.9,2022-07-08 09:15:00
2022-07-08 09:30:00,0.51,34.485,34.995,48.8,317.0,352.0,21.7,79124,1.9,2022-07-08 09:30:00
2022-07-08 09:45:00,0.5,34.7675,35.2675,48.8,317.0,352.0,21.7,79070,1.9,2022-07-08 09:45:00
2022-07-08 10:00:00,0.49,35.05,35.54,173,377.0,517.0,23.3,77620,2.0,2022-07-08 10:00:00
2022-07-08 10:15:00,0.4925,35.8925,36.385,173,377.0,518.0,23.3,77439,2.0,2022-07-08 10:15:00
2022-07-08 10:30:00,0.495,36.735,37.23,173,377.0,518.0,23.3,77173,2.0,2022-07-08 10:30:00
2022-07-08 10:45:00,0.4975,37.5775,38.075,173,377.0,518.0,23.3,76842,2.0,2022-07-08 10:45:00
2022-07-08 11:00:00,0.5,38.42,38.92,141,418.0,540.0,24.6,77556,3.5,2022-07-08 11:00:00
2022-07-08 11:15:00,0.4875,36.855,37.3425,141,418.0,540.0,24.6,77157,3.5,2022-07-08 11:15:00
2022-07-08 11:30:00,0.475,35.29,35.765,141,418.0,540.0,24.6,76766,3.5,2022-07-08 11:30:00
2022-07-08 11:45:00,0.4625,33.724999999999994,34.18749999999999,141,418.0,540.0,24.6,76379,3.5,2022-07-08 11:45:00
2022-07-08 12:00:00,0.45,32.16,32.61,113,422.0,523.0,25.5,81445,2.0,2022-07-08 12:00:00
2022-07-08 12:15:00,0.45,30.67,31.12,113,422.0,523.0,25.5,81048,2.0,2022-07-08 12:15:00
2022-07-08 12:30:00,0.45,29.18,29.63,113,422.0,523.0,25.5,80678,2.0,2022-07-08 12:30:00
2022-07-08 12:45:00,0.45,27.69,28.14,113,422.0,523.0,25.5,80320,2.0,2022-07-08 12:45:00
2022-07-08 13:00:00,0.45,26.2,26.65,23.6,364.0,385.0,25.9,76907,1.9,2022-07-08 13:00:00
2022-07-08 13:15:00,0.4525,25.665,26.1175,23.6,363.0,384.0,25.9,77782,1.9,2022-07-08 13:15:00
2022-07-08 13:30:00,0.455,25.13,25.585,23.6,363.0,384.0,25.9,80857,1.9,2022-07-08 13:30:00
2022-07-08 13:45:00,0.4575,24.595,25.0525,23.6,363.0,384.0,25.9,82308,1.9,2022-07-08 13:45:00
2022-07-08 14:00:00,0.46,24.06,24.52,29.7,357.0,382.0,26.2,75425,1.1,2022-07-08 14:00:00
2022-07-08 14:15:00,0.4625,23.13,23.5925,29.7,357.0,382.0,26.2,75416,1.1,2022-07-08 14:15:00
2022-07-08 14:30:00,0.4649999999999999,22.2,22.665,29.7,357.0,382.0,26.2,75227,1.1,2022-07-08 14:30:00
2022-07-08 14:45:00,0.4674999999999999,21.27,21.7375,29.7,357.0,382.0,26.2,74790,1.1,2022-07-08 14:45:00
2022-07-08 15:00:00,0.47,20.34,20.81,68.4,321.0,370.0,26.3,70477,2.5,2022-07-08 15:00:00
2022-07-08 15:15:00,0.4725,20.0525,20.525,68.4,321.0,370.0,26.4,70642,2.5,2022-07-08 15:15:00
2022-07-08 15:30:00,0.475,19.765,20.24,68.4,321.0,370.0,26.4,70167,2.5,2022-07-08 15:30:00
2022-07-08 15:45:00,0.4775,19.4775,19.955,68.4,321.0,370.0,26.4,69787,2.5,2022-07-08 15:45:00
2022-07-08 16:00:00,0.48,19.19,19.67,71.3,257.0,299.0,26.4,50141,1.2,2022-07-08 16:00:00
2022-07-08 16:15:00,0.5025,20.185,20.687500000000004,71.3,257.0,299.0,26.4,38625,1.2,2022-07-08 16:15:00
2022-07-08 16:30:00,0.5249999999999999,21.18,21.705,71.3,257.0,299.0,26.4,38625,1.2,2022-07-08 16:30:00
2022-07-08 16:45:00,0.5475,22.175,22.7225,71.3,257.0,299.0,26.4,38625,1.2,2022-07-08 16:45:00
2022-07-08 17:00:00,0.57,23.17,23.74,5.9,156.0,159.0,25.9,41224,1.1,2022-07-08 17:00:00
2022-07-08 17:15:00,0.5774999999999999,23.525,24.102500000000003,5.9,156.0,158.0,25.9,41224,1.1,2022-07-08 17:15:00
2022-07-08 17:30:00,0.585,23.880000000000003,24.465000000000003,5.9,156.0,158.0,25.9,41224,1.1,2022-07-08 17:30:00
2022-07-08 17:45:00,0.5925,24.235,24.8275,5.9,156.0,158.0,25.9,41224,1.1,2022-07-08 17:45:00
2022-07-08 18:00:00,0.6,24.59,25.19,0,88.7,88.8,25.2,47845,1.2,2022-07-08 18:00:00
2022-07-08 18:15:00,0.6125,24.9375,25.55,0,88.4,88.4,25.2,47845,1.2,2022-07-08 18:15:00
2022-07-08 18:30:00,0.625,25.285,25.91,0,88.4,88.4,25.2,47845,1.2,2022-07-08 18:30:00
2022-07-08 18:45:00,0.6375,25.6325,26.27,0,88.4,88.4,25.2,47845,1.2,2022-07-08 18:45:00
2022-07-08 19:00:00,0.65,25.98,26.63,0,37.3,37.3,24.5,55577,2.9,2022-07-08 19:00:00
2022-07-08 19:15:00,0.6625,26.075,26.7375,0,37.0,37.0,24.5,55577,2.9,2022-07-08 19:15:00
2022-07-08 19:30:00,0.675,26.17,26.845,0,37.0,37.0,24.5,55577,2.9,2022-07-08 19:30:00
2022-07-08 19:45:00,0.6875,26.265,26.9525,0,37.0,37.0,24.5,55577,2.9,2022-07-08 19:45:00
2022-07-08 20:00:00,0.7,26.36,27.06,0,1.0,1.0,23.8,56057,3.7,2022-07-08 20:00:00
2022-07-08 20:15:00,0.6849999999999999,25.095,25.78,0,0.8,0.8,23.8,56057,3.7,2022-07-08 20:15:00
2022-07-08 20:30:00,0.6699999999999999,23.83,24.5,0,0.8,0.8,23.8,56057,3.7,2022-07-08 20:30:00
2022-07-08 20:45:00,0.655,22.565,23.22,0,0.8,0.8,23.8,56057,3.7,2022-07-08 20:45:00
2022-07-08 21:00:00,0.64,21.3,21.94,0,0.004,0.004,23.0,65668,4.6,2022-07-08 21:00:00
2022-07-08 21:15:00,0.5225,19.86,20.3825,0,0.0,0.0,23.0,78001,4.6,2022-07-08 21:15:00
2022-07-08 21:30:00,0.405,18.42,18.825000000000003,0,0.0,0.0,23.0,81484,4.6,2022-07-08 21:30:00
2022-07-08 21:45:00,0.2875,16.98,17.267500000000002,0,0.0,0.0,23.0,83671,4.6,2022-07-08 21:45:00
2022-07-08 22:00:00,0.17,15.54,15.71,0,0.0,0.0,22.2,79308,3.3,2022-07-08 22:00:00
2022-07-08 22:15:00,0.155,14.345,14.499999999999998,0,0.0,0.0,22.2,79300,3.3,2022-07-08 22:15:00
2022-07-08 22:30:00,0.14,13.15,13.29,0,0.0,0.0,22.2,79118,3.3,2022-07-08 22:30:00
2022-07-08 22:45:00,0.125,11.955,12.08,0,0.0,0.0,22.2,78674,3.3,2022-07-08 22:45:00
2022-07-08 23:00:00,0.11,10.76,10.87,0,0.0,0.0,21.5,67136,4.3,2022-07-08 23:00:00
2022-07-08 23:15:00,0.0875,9.96,10.0475,0,0.0,0.0,21.5,66771,4.3,2022-07-08 23:15:00
2022-07-08 23:30:00,0.065,9.16,9.225,0,0.0,0.0,21.5,57683,4.3,2022-07-08 23:30:00
2022-07-08 23:45:00,0.0424999999999999,8.36,8.4025,0,0.0,0.0,21.5,37716,4.3,2022-07-08 23:45:00
2022-07-09 00:00:00,0.02,7.56,7.579999999999999,0,0.0,0.0,20.9,24746,5.0,2022-07-09 00:00:00
2022-07-09 00:15:00,0.02,6.654999999999999,6.674999999999999,0,0.0,0.0,20.9,24746,5.0,2022-07-09 00:15:00
2022-07-09 00:30:00,0.02,5.75,5.77,0,0.0,0.0,20.9,24746,5.0,2022-07-09 00:30:00
2022-07-09 00:45:00,0.02,4.845,4.864999999999999,0,0.0,0.0,20.9,24746,5.0,2022-07-09 00:45:00
2022-07-09 01:00:00,0.02,3.94,3.96,0,0.0,0.0,20.2,18434,5.0,2022-07-09 01:00:00
2022-07-09 01:15:00,0.02,3.2425,3.2625,0,0.0,0.0,20.2,18434,5.0,2022-07-09 01:15:00
2022-07-09 01:30:00,0.02,2.545,2.565,0,0.0,0.0,20.2,18434,5.0,2022-07-09 01:30:00
2022-07-09 01:45:00,0.02,1.8475,1.8675,0,0.0,0.0,20.2,18434,5.0,2022-07-09 01:45:00
2022-07-09 02:00:00,0.02,1.15,1.17,0,0.0,0.0,19.9,16741,5.0,2022-07-09 02:00:00
